"State_Code_Origin" 	"County_Code_Origin" 	"State_Code_Dest" 	"County_Code_Dest" 	"State_Abbrv" 	"State_Name" 	"Return_Num" 	"Exmpt_Num" 	"Aggr_AGI"
"21" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	607 	1241 	25791
"21" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	557 	1056 	28917
"21" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	543 	1042 	22911
"21" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	467 	1179 	20807
"21" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	462 	1002 	17801
"21" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	392 	771 	17362
"21" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	343 	769 	13316
"21" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	337 	712 	13581
"21" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	332 	631 	17847
"21" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	308 	645 	11363
"21" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	281 	477 	12692
"21" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	256 	445 	11009
"21" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	248 	486 	16608
"21" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	233 	404 	10746
"21" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	232 	403 	7406
"21" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	215 	480 	10695
"21" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	185 	447 	7857
"21" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	185 	415 	5441
"21" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	150 	308 	6836
"21" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	143 	269 	8634
"21" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	135 	276 	5306
"21" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	115 	255 	4383
"21" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	100 	123 	5573
"21" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	97 	202 	4050
"21" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	93 	171 	2914
"21" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	88 	170 	2562
"21" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	68 	114 	2369
"21" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	66 	108 	2504
"21" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	59 	111 	2184
"21" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	56 	101 	2232
"21" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	55 	104 	1711
"21" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	36 	55 	972
"21" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	35 	64 	1089
"22" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	12613 	26026 	606394
"22" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	3492 	7160 	150439
"22" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	2458 	4520 	136107
"22" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	2032 	4107 	78023
"22" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	1913 	3356 	77700
"22" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	1449 	3141 	62162
"22" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	1395 	2895 	65347
"22" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	1301 	2747 	59205
"22" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	1115 	2242 	49811
"22" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	1023 	1948 	38652
"22" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	1011 	1995 	49908
"22" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	830 	1322 	29387
"22" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	741 	1398 	35636
"22" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	728 	1280 	33567
"22" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	662 	1353 	24787
"22" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	651 	1434 	28564
"22" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	574 	1116 	22350
"22" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	526 	1021 	39857
"22" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	496 	932 	22954
"22" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	496 	1009 	21979
"22" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	483 	867 	22532
"22" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	426 	812 	16542
"22" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	419 	896 	16559
"22" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	381 	661 	17118
"22" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	357 	704 	15526
"22" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	351 	814 	13458
"22" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	329 	575 	14014
"22" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	297 	527 	17205
"22" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	244 	398 	10893
"22" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	233 	473 	9943
"22" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	221 	464 	14625
"22" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	219 	386 	8843
"22" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	185 	317 	10863
"22" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	180 	377 	7262
"22" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	168 	350 	7549
"22" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	163 	340 	8455
"22" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	137 	309 	7239
"22" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	127 	162 	6184
"22" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	126 	210 	5696
"22" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	116 	263 	4700
"22" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	105 	186 	5147
"22" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	104 	209 	6038
"22" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	101 	214 	4974
"22" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	73 	138 	2932
"22" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	58 	99 	2097
"22" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	57 	134 	2493
"22" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	55 	109 	2527
"22" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	52 	102 	2711
"22" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	50 	82 	2033
"22" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	44 	97 	1856
"22" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	21 	40 	900
"23" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	2094 	2941 	78219
"23" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	1904 	3243 	112492
"23" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	1855 	2822 	76808
"23" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	835 	1246 	29013
"23" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	789 	1183 	28896
"23" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	589 	1142 	27432
"23" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	577 	1064 	22919
"23" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	552 	1060 	23268
"23" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	473 	729 	13647
"23" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	451 	717 	16878
"23" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	412 	739 	18571
"23" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	342 	542 	17058
"23" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	319 	555 	13169
"23" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	313 	441 	9634
"23" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	294 	571 	10813
"23" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	288 	504 	11325
"23" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	266 	500 	12100
"23" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	255 	498 	13578
"23" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	213 	315 	6693
"23" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	209 	332 	16419
"23" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	193 	354 	8488
"23" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	180 	282 	6753
"23" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	173 	328 	6049
"23" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	159 	231 	6337
"23" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	151 	285 	6135
"23" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	119 	211 	4001
"23" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	115 	198 	4269
"23" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	114 	196 	4214
"23" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	114 	210 	3841
"23" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	111 	193 	4569
"23" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	107 	219 	3818
"23" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	106 	218 	3559
"23" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	104 	194 	4969
"23" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	100 	188 	4964
"23" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	95 	160 	2969
"23" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	91 	156 	5075
"23" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	91 	174 	2850
"23" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	73 	121 	2651
"23" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	72 	137 	2166
"23" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	71 	85 	3168
"23" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	66 	131 	2620
"23" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	65 	139 	2180
"23" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	60 	114 	1952
"23" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	55 	118 	2254
"23" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	50 	95 	2897
"23" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	39 	72 	1365
"23" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	34 	74 	1987
"23" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	34 	64 	2000
"23" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	33 	76 	1247
"23" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	18 	34 	536
"23" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	13 	24 	394
"24" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	13656 	24007 	777781
"24" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	9029 	16896 	496741
"24" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	7580 	12114 	357955
"24" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	6142 	11040 	489960
"24" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	5382 	10741 	289473
"24" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	4488 	6978 	217262
"24" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	4034 	6706 	234361
"24" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	3590 	7484 	221501
"24" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	3014 	6109 	159569
"24" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	2932 	5313 	155406
"24" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	2798 	5265 	130351
"24" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	2472 	4875 	70816
"24" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	2078 	3634 	122312
"24" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	1997 	3826 	114856
"24" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	1378 	2217 	86659
"24" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	1301 	2416 	72455
"24" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	1272 	2123 	79332
"24" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	1057 	2019 	76144
"24" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	1015 	2048 	59817
"24" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	1008 	1856 	60575
"24" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	893 	1641 	53943
"24" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	640 	1150 	53012
"24" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	627 	1186 	37654
"24" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	573 	1119 	29852
"24" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	545 	1042 	32146
"24" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	524 	1070 	30756
"24" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	499 	900 	30675
"24" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	481 	886 	18806
"24" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	464 	932 	24901
"24" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	453 	867 	22256
"24" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	410 	716 	25044
"24" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	345 	616 	20955
"24" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	336 	594 	21715
"24" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	314 	634 	17965
"24" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	304 	666 	15210
"24" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	296 	534 	17019
"24" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	292 	552 	12972
"24" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	285 	561 	14445
"24" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	251 	477 	20105
"24" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	247 	491 	15209
"24" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	246 	474 	13266
"24" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	207 	429 	9958
"24" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	169 	293 	8838
"24" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	167 	318 	7116
"24" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	157 	274 	18128
"24" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	140 	280 	6400
"24" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	124 	239 	7024
"24" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	99 	192 	14613
"24" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	82 	137 	4737
"24" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	75 	130 	3838
"24" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	48 	111 	2279
"25" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	8870 	12196 	484418
"25" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	8589 	14438 	590800
"25" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	7267 	11940 	421986
"25" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	6820 	9731 	441229
"25" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	4291 	6635 	260403
"25" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	3927 	5960 	181906
"25" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	3106 	6203 	211995
"25" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	2985 	4569 	143463
"25" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	2614 	4863 	170891
"25" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	2337 	3935 	125616
"25" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	2208 	3546 	138137
"25" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	2174 	3563 	138918
"25" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	2167 	3584 	161301
"25" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	1698 	3305 	88112
"25" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	1607 	2342 	116585
"25" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	1437 	2290 	88114
"25" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	1182 	1911 	67111
"25" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	1164 	1740 	69480
"25" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	1123 	1694 	64148
"25" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	1075 	1683 	67329
"25" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	1059 	1938 	60354
"25" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	895 	1593 	67444
"25" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	812 	914 	43314
"25" 	"000" 	"26" 	"000" 	"MI" 	"MICHIGAN" 	642 	1095 	37094
"25" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	619 	1081 	30751
"25" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	594 	884 	28727
"25" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	494 	823 	33211
"25" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	469 	678 	20008
"25" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	418 	727 	25099
"25" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	393 	678 	24937
"25" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	388 	687 	30692
"25" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	336 	533 	15582
"25" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	297 	427 	11833
"25" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	295 	576 	15430
"25" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	277 	521 	18431
"25" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	269 	408 	13836
"25" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	268 	477 	13892
"25" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	230 	398 	12441
"25" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	223 	407 	10565
"25" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	186 	300 	10808
"25" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	180 	315 	7976
"25" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	133 	236 	6566
"25" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	131 	240 	6085
"25" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	129 	181 	7400
"25" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	126 	222 	4878
"25" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	100 	152 	5723
"25" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	94 	172 	3999
"25" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	91 	122 	3341
"25" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	84 	132 	3401
"25" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	46 	86 	2239
"25" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	40 	62 	1484
"26" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	10764 	18661 	673333
"26" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	7139 	11177 	380979
"26" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	6102 	10248 	317411
"26" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	6091 	12748 	321916
"26" 	"000" 	"39" 	"000" 	"OH" 	"OHIO" 	5973 	11227 	284557
"26" 	"000" 	"18" 	"000" 	"IN" 	"INDIANA" 	4976 	9764 	210081
"26" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	4601 	8158 	199946
"26" 	"000" 	"37" 	"000" 	"NC" 	"NORTH_CAROLINA" 	4016 	7805 	194791
"26" 	"000" 	"13" 	"000" 	"GA" 	"GEORGIA" 	3756 	7475 	151807
"26" 	"000" 	"47" 	"000" 	"TN" 	"TENNESSEE" 	3524 	7198 	148321
"26" 	"000" 	"36" 	"000" 	"NY" 	"NEW_YORK" 	2944 	4670 	139007
"26" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	2896 	5453 	145683
"26" 	"000" 	"51" 	"000" 	"VA" 	"VIRGINIA" 	2532 	4559 	123345
"26" 	"000" 	"08" 	"000" 	"CO" 	"COLORADO" 	2401 	3932 	112631
"26" 	"000" 	"57" 	"000" 	"FR" 	"Foreign" 	2046 	3653 	114592
"26" 	"000" 	"32" 	"000" 	"NV" 	"NEVADA" 	2024 	3553 	91000
"26" 	"000" 	"45" 	"000" 	"SC" 	"SOUTH_CAROLINA" 	1876 	3779 	91634
"26" 	"000" 	"53" 	"000" 	"WA" 	"WASHINGTON" 	1782 	3124 	90925
"26" 	"000" 	"42" 	"000" 	"PA" 	"PENNSYLVANIA" 	1773 	3316 	112414
"26" 	"000" 	"21" 	"000" 	"KY" 	"KENTUCKY" 	1664 	3442 	68882
"26" 	"000" 	"29" 	"000" 	"MO" 	"MISSOURI" 	1597 	3295 	98912
"26" 	"000" 	"27" 	"000" 	"MN" 	"MINNESOTA" 	1416 	2621 	79299
"26" 	"000" 	"01" 	"000" 	"AL" 	"ALABAMA" 	1344 	2744 	51725
"26" 	"000" 	"24" 	"000" 	"MD" 	"MARYLAND" 	1312 	2176 	68665
"26" 	"000" 	"25" 	"000" 	"MA" 	"MASSACHUSETTS" 	1069 	1701 	69421
"26" 	"000" 	"34" 	"000" 	"NJ" 	"NEW_JERSEY" 	959 	1706 	67209
"26" 	"000" 	"09" 	"000" 	"CT" 	"CONNECTICUT" 	958 	2204 	144763
"26" 	"000" 	"41" 	"000" 	"OR" 	"OREGON" 	826 	1389 	34725
"26" 	"000" 	"22" 	"000" 	"LA" 	"LOUISIANA" 	806 	1567 	29972
"26" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	715 	1529 	37455
"26" 	"000" 	"56" 	"000" 	"WY" 	"WYOMING" 	697 	1300 	22279
"26" 	"000" 	"40" 	"000" 	"OK" 	"OKLAHOMA" 	696 	1433 	26293
"26" 	"000" 	"28" 	"000" 	"MS" 	"MISSISSIPPI" 	693 	1397 	24945
"26" 	"000" 	"05" 	"000" 	"AR" 	"ARKANSAS" 	663 	1375 	22824
"26" 	"000" 	"20" 	"000" 	"KS" 	"KANSAS" 	639 	1320 	31598
"26" 	"000" 	"49" 	"000" 	"UT" 	"UTAH" 	533 	987 	21278
"26" 	"000" 	"35" 	"000" 	"NM" 	"NEW_MEXICO" 	477 	883 	21679
"26" 	"000" 	"15" 	"000" 	"HI" 	"HAWAII" 	437 	714 	12271
"26" 	"000" 	"02" 	"000" 	"AK" 	"ALASKA" 	429 	706 	15138
"26" 	"000" 	"11" 	"000" 	"DC" 	"DISTRICT_OF_COLUMBIA" 	366 	426 	16560
"26" 	"000" 	"30" 	"000" 	"MT" 	"MONTANA" 	364 	712 	12139
"26" 	"000" 	"31" 	"000" 	"NE" 	"NEBRASKA" 	317 	641 	16303
"26" 	"000" 	"54" 	"000" 	"WV" 	"WEST_VIRGINIA" 	313 	640 	13755
"26" 	"000" 	"16" 	"000" 	"ID" 	"IDAHO" 	262 	477 	9369
"26" 	"000" 	"46" 	"000" 	"SD" 	"SOUTH_DAKOTA" 	191 	327 	7873
"26" 	"000" 	"33" 	"000" 	"NH" 	"NEW_HAMPSHIRE" 	182 	313 	10523
"26" 	"000" 	"23" 	"000" 	"ME" 	"MAINE" 	169 	285 	7312
"26" 	"000" 	"10" 	"000" 	"DE" 	"DELAWARE" 	123 	227 	6846
"26" 	"000" 	"44" 	"000" 	"RI" 	"RHODE_ISLAND" 	123 	207 	9035
"26" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	119 	218 	4714
"26" 	"000" 	"50" 	"000" 	"VT" 	"VERMONT" 	103 	187 	5841
"27" 	"000" 	"55" 	"000" 	"WI" 	"WISCONSIN" 	6819 	11760 	324407
"27" 	"000" 	"06" 	"000" 	"CA" 	"CALIFORNIA" 	3560 	5698 	192352
"27" 	"000" 	"38" 	"000" 	"ND" 	"NORTH_DAKOTA" 	3503 	5448 	113237
"27" 	"000" 	"48" 	"000" 	"TX" 	"TEXAS" 	2861 	5778 	144566
"27" 	"000" 	"17" 	"000" 	"IL" 	"ILLINOIS" 	2687 	4519 	151667
"27" 	"000" 	"19" 	"000" 	"IA" 	"IOWA" 	2403 	4345 	106741
"27" 	"000" 	"12" 	"000" 	"FL" 	"FLORIDA" 	2280 	3901 	238883
"27" 	"000" 	"04" 	"000" 	"AZ" 	"ARIZONA" 	2172 	3661 	235499
